id,from_account,to_account,amount,timestamp,description
TXN012332,HUB_22,SPOKE_22_2,21565.57,2025-12-05T06:32:10,SUSPICIOUS: Hub distributes to spoke 2
TXN012333,HUB_22,SPOKE_22_3,21565.57,2025-12-05T06:35:10,SUSPICIOUS: Hub distributes to spoke 3
TXN012334,HUB_22,SPOKE_22_4,21565.57,2025-12-05T06:38:10,SUSPICIOUS: Hub distributes to spoke 4
TXN012335,HUB_22,SPOKE_22_5,21565.57,2025-12-05T06:41:10,SUSPICIOUS: Hub distributes to spoke 5
TXN012336,HUB_22,SPOKE_22_6,21565.57,2025-12-05T06:44:10,SUSPICIOUS: Hub distributes to spoke 6
TXN012337,HUB_22,SPOKE_22_7,21565.57,2025-12-05T06:47:10,SUSPICIOUS: Hub distributes to spoke 7
TXN012338,HUB_22,SPOKE_22_8,21565.57,2025-12-05T06:50:10,SUSPICIOUS: Hub distributes to spoke 8
TXN012339,HUB_22,SPOKE_22_9,21565.57,2025-12-05T06:53:10,SUSPICIOUS: Hub distributes to spoke 9
TXN012340,HUB_22,SPOKE_22_10,21565.57,2025-12-05T06:56:10,SUSPICIOUS: Hub distributes to spoke 10
TXN012341,HUB_22,SPOKE_22_11,21565.57,2025-12-05T06:59:10,SUSPICIOUS: Hub distributes to spoke 11
TXN012342,HUB_22,SPOKE_22_12,21565.57,2025-12-05T07:02:10,SUSPICIOUS: Hub distributes to spoke 12
TXN012343,HUB_22,SPOKE_22_13,21565.57,2025-12-05T07:05:10,SUSPICIOUS: Hub distributes to spoke 13
TXN012344,HUB_22,SPOKE_22_14,21565.57,2025-12-05T07:08:10,SUSPICIOUS: Hub distributes to spoke 14
TXN012345,HUB_22,SPOKE_22_15,21565.57,2025-12-05T07:11:10,SUSPICIOUS: Hub distributes to spoke 15
TXN012346,HUB_22,SPOKE_22_16,21565.57,2025-12-05T07:14:10,SUSPICIOUS: Hub distributes to spoke 16
TXN012347,HUB_22,SPOKE_22_17,21565.57,2025-12-05T07:17:10,SUSPICIOUS: Hub distributes to spoke 17
TXN012348,HUB_22,SPOKE_22_18,21565.57,2025-12-05T07:20:10,SUSPICIOUS: Hub distributes to spoke 18
TXN012349,HUB_22,SPOKE_22_19,21565.57,2025-12-05T07:23:10,SUSPICIOUS: Hub distributes to spoke 19
TXN012350,HUB_22,SPOKE_22_20,21565.57,2025-12-05T07:26:10,SUSPICIOUS: Hub distributes to spoke 20
TXN012351,UPSTREAM_23,HUB_23,305744.55,2025-12-18T14:44:17,SUSPICIOUS: Hub receives large amount
TXN012352,HUB_23,SPOKE_23_0,19109.03,2025-12-18T14:44:17,SUSPICIOUS: Hub distributes to spoke 0
TXN012353,HUB_23,SPOKE_23_1,19109.03,2025-12-18T14:47:17,SUSPICIOUS: Hub distributes to spoke 1
TXN012354,HUB_23,SPOKE_23_2,19109.03,2025-12-18T14:50:17,SUSPICIOUS: Hub distributes to spoke 2
TXN012355,HUB_23,SPOKE_23_3,19109.03,2025-12-18T14:53:17,SUSPICIOUS: Hub distributes to spoke 3
TXN012356,HUB_23,SPOKE_23_4,19109.03,2025-12-18T14:56:17,SUSPICIOUS: Hub distributes to spoke 4
TXN012357,HUB_23,SPOKE_23_5,19109.03,2025-12-18T14:59:17,SUSPICIOUS: Hub distributes to spoke 5
TXN012358,HUB_23,SPOKE_23_6,19109.03,2025-12-18T15:02:17,SUSPICIOUS: Hub distributes to spoke 6
TXN012359,HUB_23,SPOKE_23_7,19109.03,2025-12-18T15:05:17,SUSPICIOUS: Hub distributes to spoke 7
TXN012360,HUB_23,SPOKE_23_8,19109.03,2025-12-18T15:08:17,SUSPICIOUS: Hub distributes to spoke 8
TXN012361,HUB_23,SPOKE_23_9,19109.03,2025-12-18T15:11:17,SUSPICIOUS: Hub distributes to spoke 9
TXN012362,HUB_23,SPOKE_23_10,19109.03,2025-12-18T15:14:17,SUSPICIOUS: Hub distributes to spoke 10
TXN012363,HUB_23,SPOKE_23_11,19109.03,2025-12-18T15:17:17,SUSPICIOUS: Hub distributes to spoke 11
TXN012364,HUB_23,SPOKE_23_12,19109.03,2025-12-18T15:20:17,SUSPICIOUS: Hub distributes to spoke 12
TXN012365,HUB_23,SPOKE_23_13,19109.03,2025-12-18T15:23:17,SUSPICIOUS: Hub distributes to spoke 13
TXN012366,HUB_23,SPOKE_23_14,19109.03,2025-12-18T15:26:17,SUSPICIOUS: Hub distributes to spoke 14
TXN012367,HUB_23,SPOKE_23_15,19109.03,2025-12-18T15:29:17,SUSPICIOUS: Hub distributes to spoke 15
TXN012368,UPSTREAM_24,HUB_24,269718.84,2025-12-28T05:53:19,SUSPICIOUS: Hub receives large amount
TXN012369,HUB_24,SPOKE_24_0,16857.43,2025-12-28T05:53:19,SUSPICIOUS: Hub distributes to spoke 0
TXN012370,HUB_24,SPOKE_24_1,16857.43,2025-12-28T05:56:19,SUSPICIOUS: Hub distributes to spoke 1
TXN012371,HUB_24,SPOKE_24_2,16857.43,2025-12-28T05:59:19,SUSPICIOUS: Hub distributes to spoke 2
TXN012372,HUB_24,SPOKE_24_3,16857.43,2025-12-28T06:02:19,SUSPICIOUS: Hub distributes to spoke 3
TXN012373,HUB_24,SPOKE_24_4,16857.43,2025-12-28T06:05:19,SUSPICIOUS: Hub distributes to spoke 4
TXN012374,HUB_24,SPOKE_24_5,16857.43,2025-12-28T06:08:19,SUSPICIOUS: Hub distributes to spoke 5
TXN012375,HUB_24,SPOKE_24_6,16857.43,2025-12-28T06:11:19,SUSPICIOUS: Hub distributes to spoke 6
TXN012376,HUB_24,SPOKE_24_7,16857.43,2025-12-28T06:14:19,SUSPICIOUS: Hub distributes to spoke 7
TXN012377,HUB_24,SPOKE_24_8,16857.43,2025-12-28T06:17:19,SUSPICIOUS: Hub distributes to spoke 8
TXN012378,HUB_24,SPOKE_24_9,16857.43,2025-12-28T06:20:19,SUSPICIOUS: Hub distributes to spoke 9
TXN012379,HUB_24,SPOKE_24_10,16857.43,2025-12-28T06:23:19,SUSPICIOUS: Hub distributes to spoke 10
TXN012380,HUB_24,SPOKE_24_11,16857.43,2025-12-28T06:26:19,SUSPICIOUS: Hub distributes to spoke 11
TXN012381,HUB_24,SPOKE_24_12,16857.43,2025-12-28T06:29:19,SUSPICIOUS: Hub distributes to spoke 12
TXN012382,HUB_24,SPOKE_24_13,16857.43,2025-12-28T06:32:19,SUSPICIOUS: Hub distributes to spoke 13
TXN012383,HUB_24,SPOKE_24_14,16857.43,2025-12-28T06:35:19,SUSPICIOUS: Hub distributes to spoke 14
TXN012384,HUB_24,SPOKE_24_15,16857.43,2025-12-28T06:38:19,SUSPICIOUS: Hub distributes to spoke 15
TXN012385,UPSTREAM_25,HUB_25,449405.34,2025-12-18T22:23:44,SUSPICIOUS: Hub receives large amount
TXN012386,HUB_25,SPOKE_25_0,19539.36,2025-12-18T22:23:44,SUSPICIOUS: Hub distributes to spoke 0
TXN012387,HUB_25,SPOKE_25_1,19539.36,2025-12-18T22:26:44,SUSPICIOUS: Hub distributes to spoke 1
TXN012388,HUB_25,SPOKE_25_2,19539.36,2025-12-18T22:29:44,SUSPICIOUS: Hub distributes to spoke 2
TXN012389,HUB_25,SPOKE_25_3,19539.36,2025-12-18T22:32:44,SUSPICIOUS: Hub distributes to spoke 3
TXN012390,HUB_25,SPOKE_25_4,19539.36,2025-12-18T22:35:44,SUSPICIOUS: Hub distributes to spoke 4
TXN012391,HUB_25,SPOKE_25_5,19539.36,2025-12-18T22:38:44,SUSPICIOUS: Hub distributes to spoke 5
TXN012392,HUB_25,SPOKE_25_6,19539.36,2025-12-18T22:41:44,SUSPICIOUS: Hub distributes to spoke 6
TXN012393,HUB_25,SPOKE_25_7,19539.36,2025-12-18T22:44:44,SUSPICIOUS: Hub distributes to spoke 7
TXN012394,HUB_25,SPOKE_25_8,19539.36,2025-12-18T22:47:44,SUSPICIOUS: Hub distributes to spoke 8
TXN012395,HUB_25,SPOKE_25_9,19539.36,2025-12-18T22:50:44,SUSPICIOUS: Hub distributes to spoke 9
TXN012396,HUB_25,SPOKE_25_10,19539.36,2025-12-18T22:53:44,SUSPICIOUS: Hub distributes to spoke 10
TXN012397,HUB_25,SPOKE_25_11,19539.36,2025-12-18T22:56:44,SUSPICIOUS: Hub distributes to spoke 11
TXN012398,HUB_25,SPOKE_25_12,19539.36,2025-12-18T22:59:44,SUSPICIOUS: Hub distributes to spoke 12
TXN012399,HUB_25,SPOKE_25_13,19539.36,2025-12-18T23:02:44,SUSPICIOUS: Hub distributes to spoke 13
TXN012400,HUB_25,SPOKE_25_14,19539.36,2025-12-18T23:05:44,SUSPICIOUS: Hub distributes to spoke 14
TXN012401,HUB_25,SPOKE_25_15,19539.36,2025-12-18T23:08:44,SUSPICIOUS: Hub distributes to spoke 15
TXN012402,HUB_25,SPOKE_25_16,19539.36,2025-12-18T23:11:44,SUSPICIOUS: Hub distributes to spoke 16
TXN012403,HUB_25,SPOKE_25_17,19539.36,2025-12-18T23:14:44,SUSPICIOUS: Hub distributes to spoke 17
TXN012404,HUB_25,SPOKE_25_18,19539.36,2025-12-18T23:17:44,SUSPICIOUS: Hub distributes to spoke 18
TXN012405,HUB_25,SPOKE_25_19,19539.36,2025-12-18T23:20:44,SUSPICIOUS: Hub distributes to spoke 19
TXN012406,HUB_25,SPOKE_25_20,19539.36,2025-12-18T23:23:44,SUSPICIOUS: Hub distributes to spoke 20
TXN012407,HUB_25,SPOKE_25_21,19539.36,2025-12-18T23:26:44,SUSPICIOUS: Hub distributes to spoke 21
TXN012408,HUB_25,SPOKE_25_22,19539.36,2025-12-18T23:29:44,SUSPICIOUS: Hub distributes to spoke 22
TXN012409,UPSTREAM_26,HUB_26,356463.6,2025-12-15T19:21:09,SUSPICIOUS: Hub receives large amount
TXN012410,HUB_26,SPOKE_26_0,19803.53,2025-12-15T19:21:09,SUSPICIOUS: Hub distributes to spoke 0
TXN012411,HUB_26,SPOKE_26_1,19803.53,2025-12-15T19:24:09,SUSPICIOUS: Hub distributes to spoke 1
TXN012412,HUB_26,SPOKE_26_2,19803.53,2025-12-15T19:27:09,SUSPICIOUS: Hub distributes to spoke 2
TXN012413,HUB_26,SPOKE_26_3,19803.53,2025-12-15T19:30:09,SUSPICIOUS: Hub distributes to spoke 3
TXN012414,HUB_26,SPOKE_26_4,19803.53,2025-12-15T19:33:09,SUSPICIOUS: Hub distributes to spoke 4
TXN012415,HUB_26,SPOKE_26_5,19803.53,2025-12-15T19:36:09,SUSPICIOUS: Hub distributes to spoke 5
TXN012416,HUB_26,SPOKE_26_6,19803.53,2025-12-15T19:39:09,SUSPICIOUS: Hub distributes to spoke 6
TXN012417,HUB_26,SPOKE_26_7,19803.53,2025-12-15T19:42:09,SUSPICIOUS: Hub distributes to spoke 7
TXN012418,HUB_26,SPOKE_26_8,19803.53,2025-12-15T19:45:09,SUSPICIOUS: Hub distributes to spoke 8
TXN012419,HUB_26,SPOKE_26_9,19803.53,2025-12-15T19:48:09,SUSPICIOUS: Hub distributes to spoke 9
TXN012420,HUB_26,SPOKE_26_10,19803.53,2025-12-15T19:51:09,SUSPICIOUS: Hub distributes to spoke 10
TXN012421,HUB_26,SPOKE_26_11,19803.53,2025-12-15T19:54:09,SUSPICIOUS: Hub distributes to spoke 11
TXN012422,HUB_26,SPOKE_26_12,19803.53,2025-12-15T19:57:09,SUSPICIOUS: Hub distributes to spoke 12
TXN012423,HUB_26,SPOKE_26_13,19803.53,2025-12-15T20:00:09,SUSPICIOUS: Hub distributes to spoke 13
TXN012424,HUB_26,SPOKE_26_14,19803.53,2025-12-15T20:03:09,SUSPICIOUS: Hub distributes to spoke 14
TXN012425,HUB_26,SPOKE_26_15,19803.53,2025-12-15T20:06:09,SUSPICIOUS: Hub distributes to spoke 15
TXN012426,HUB_26,SPOKE_26_16,19803.53,2025-12-15T20:09:09,SUSPICIOUS: Hub distributes to spoke 16
TXN012427,HUB_26,SPOKE_26_17,19803.53,2025-12-15T20:12:09,SUSPICIOUS: Hub distributes to spoke 17
TXN012428,UPSTREAM_27,HUB_27,283622.1,2025-12-05T10:43:31,SUSPICIOUS: Hub receives large amount
TXN012429,HUB_27,SPOKE_27_0,14927.48,2025-12-05T10:43:31,SUSPICIOUS: Hub distributes to spoke 0
TXN012430,HUB_27,SPOKE_27_1,14927.48,2025-12-05T10:46:31,SUSPICIOUS: Hub distributes to spoke 1
TXN012431,HUB_27,SPOKE_27_2,14927.48,2025-12-05T10:49:31,SUSPICIOUS: Hub distributes to spoke 2
TXN012432,HUB_27,SPOKE_27_3,14927.48,2025-12-05T10:52:31,SUSPICIOUS: Hub distributes to spoke 3
TXN012433,HUB_27,SPOKE_27_4,14927.48,2025-12-05T10:55:31,SUSPICIOUS: Hub distributes to spoke 4
TXN012434,HUB_27,SPOKE_27_5,14927.48,2025-12-05T10:58:31,SUSPICIOUS: Hub distributes to spoke 5
TXN012435,HUB_27,SPOKE_27_6,14927.48,2025-12-05T11:01:31,SUSPICIOUS: Hub distributes to spoke 6
TXN012436,HUB_27,SPOKE_27_7,14927.48,2025-12-05T11:04:31,SUSPICIOUS: Hub distributes to spoke 7
TXN012437,HUB_27,SPOKE_27_8,14927.48,2025-12-05T11:07:31,SUSPICIOUS: Hub distributes to spoke 8
TXN012438,HUB_27,SPOKE_27_9,14927.48,2025-12-05T11:10:31,SUSPICIOUS: Hub distributes to spoke 9
TXN012439,HUB_27,SPOKE_27_10,14927.48,2025-12-05T11:13:31,SUSPICIOUS: Hub distributes to spoke 10
TXN012440,HUB_27,SPOKE_27_11,14927.48,2025-12-05T11:16:31,SUSPICIOUS: Hub distributes to spoke 11
TXN012441,HUB_27,SPOKE_27_12,14927.48,2025-12-05T11:19:31,SUSPICIOUS: Hub distributes to spoke 12
TXN012442,HUB_27,SPOKE_27_13,14927.48,2025-12-05T11:22:31,SUSPICIOUS: Hub distributes to spoke 13
TXN012443,HUB_27,SPOKE_27_14,14927.48,2025-12-05T11:25:31,SUSPICIOUS: Hub distributes to spoke 14
TXN012444,HUB_27,SPOKE_27_15,14927.48,2025-12-05T11:28:31,SUSPICIOUS: Hub distributes to spoke 15
TXN012445,HUB_27,SPOKE_27_16,14927.48,2025-12-05T11:31:31,SUSPICIOUS: Hub distributes to spoke 16
TXN012446,HUB_27,SPOKE_27_17,14927.48,2025-12-05T11:34:31,SUSPICIOUS: Hub distributes to spoke 17
TXN012447,HUB_27,SPOKE_27_18,14927.48,2025-12-05T11:37:31,SUSPICIOUS: Hub distributes to spoke 18
TXN012448,UPSTREAM_28,HUB_28,295287.85,2025-12-13T11:40:17,SUSPICIOUS: Hub receives large amount
TXN012449,HUB_28,SPOKE_28_0,11811.51,2025-12-13T11:40:17,SUSPICIOUS: Hub distributes to spoke 0
TXN012450,HUB_28,SPOKE_28_1,11811.51,2025-12-13T11:43:17,SUSPICIOUS: Hub distributes to spoke 1
TXN012451,HUB_28,SPOKE_28_2,11811.51,2025-12-13T11:46:17,SUSPICIOUS: Hub distributes to spoke 2
TXN012452,HUB_28,SPOKE_28_3,11811.51,2025-12-13T11:49:17,SUSPICIOUS: Hub distributes to spoke 3
TXN012453,HUB_28,SPOKE_28_4,11811.51,2025-12-13T11:52:17,SUSPICIOUS: Hub distributes to spoke 4
TXN012454,HUB_28,SPOKE_28_5,11811.51,2025-12-13T11:55:17,SUSPICIOUS: Hub distributes to spoke 5
TXN012455,HUB_28,SPOKE_28_6,11811.51,2025-12-13T11:58:17,SUSPICIOUS: Hub distributes to spoke 6
TXN012456,HUB_28,SPOKE_28_7,11811.51,2025-12-13T12:01:17,SUSPICIOUS: Hub distributes to spoke 7
TXN012457,HUB_28,SPOKE_28_8,11811.51,2025-12-13T12:04:17,SUSPICIOUS: Hub distributes to spoke 8
TXN012458,HUB_28,SPOKE_28_9,11811.51,2025-12-13T12:07:17,SUSPICIOUS: Hub distributes to spoke 9
TXN012459,HUB_28,SPOKE_28_10,11811.51,2025-12-13T12:10:17,SUSPICIOUS: Hub distributes to spoke 10
TXN012460,HUB_28,SPOKE_28_11,11811.51,2025-12-13T12:13:17,SUSPICIOUS: Hub distributes to spoke 11
TXN012461,HUB_28,SPOKE_28_12,11811.51,2025-12-13T12:16:17,SUSPICIOUS: Hub distributes to spoke 12
TXN012462,HUB_28,SPOKE_28_13,11811.51,2025-12-13T12:19:17,SUSPICIOUS: Hub distributes to spoke 13
TXN012463,HUB_28,SPOKE_28_14,11811.51,2025-12-13T12:22:17,SUSPICIOUS: Hub distributes to spoke 14
TXN012464,HUB_28,SPOKE_28_15,11811.51,2025-12-13T12:25:17,SUSPICIOUS: Hub distributes to spoke 15
TXN012465,HUB_28,SPOKE_28_16,11811.51,2025-12-13T12:28:17,SUSPICIOUS: Hub distributes to spoke 16
TXN012466,HUB_28,SPOKE_28_17,11811.51,2025-12-13T12:31:17,SUSPICIOUS: Hub distributes to spoke 17
TXN012467,HUB_28,SPOKE_28_18,11811.51,2025-12-13T12:34:17,SUSPICIOUS: Hub distributes to spoke 18
TXN012468,HUB_28,SPOKE_28_19,11811.51,2025-12-13T12:37:17,SUSPICIOUS: Hub distributes to spoke 19
TXN012469,HUB_28,SPOKE_28_20,11811.51,2025-12-13T12:40:17,SUSPICIOUS: Hub distributes to spoke 20
TXN012470,HUB_28,SPOKE_28_21,11811.51,2025-12-13T12:43:17,SUSPICIOUS: Hub distributes to spoke 21
TXN012471,HUB_28,SPOKE_28_22,11811.51,2025-12-13T12:46:17,SUSPICIOUS: Hub distributes to spoke 22
TXN012472,HUB_28,SPOKE_28_23,11811.51,2025-12-13T12:49:17,SUSPICIOUS: Hub distributes to spoke 23
TXN012473,HUB_28,SPOKE_28_24,11811.51,2025-12-13T12:52:17,SUSPICIOUS: Hub distributes to spoke 24
TXN012474,UPSTREAM_29,HUB_29,470812.27,2025-12-22T08:38:36,SUSPICIOUS: Hub receives large amount
TXN012475,HUB_29,SPOKE_29_0,29425.77,2025-12-22T08:38:36,SUSPICIOUS: Hub distributes to spoke 0
TXN012476,HUB_29,SPOKE_29_1,29425.77,2025-12-22T08:41:36,SUSPICIOUS: Hub distributes to spoke 1
TXN012477,HUB_29,SPOKE_29_2,29425.77,2025-12-22T08:44:36,SUSPICIOUS: Hub distributes to spoke 2
TXN012478,HUB_29,SPOKE_29_3,29425.77,2025-12-22T08:47:36,SUSPICIOUS: Hub distributes to spoke 3
TXN012479,HUB_29,SPOKE_29_4,29425.77,2025-12-22T08:50:36,SUSPICIOUS: Hub distributes to spoke 4
TXN012480,HUB_29,SPOKE_29_5,29425.77,2025-12-22T08:53:36,SUSPICIOUS: Hub distributes to spoke 5
TXN012481,HUB_29,SPOKE_29_6,29425.77,2025-12-22T08:56:36,SUSPICIOUS: Hub distributes to spoke 6
TXN012482,HUB_29,SPOKE_29_7,29425.77,2025-12-22T08:59:36,SUSPICIOUS: Hub distributes to spoke 7
TXN012483,HUB_29,SPOKE_29_8,29425.77,2025-12-22T09:02:36,SUSPICIOUS: Hub distributes to spoke 8
TXN012484,HUB_29,SPOKE_29_9,29425.77,2025-12-22T09:05:36,SUSPICIOUS: Hub distributes to spoke 9
TXN012485,HUB_29,SPOKE_29_10,29425.77,2025-12-22T09:08:36,SUSPICIOUS: Hub distributes to spoke 10
TXN012486,HUB_29,SPOKE_29_11,29425.77,2025-12-22T09:11:36,SUSPICIOUS: Hub distributes to spoke 11
TXN012487,HUB_29,SPOKE_29_12,29425.77,2025-12-22T09:14:36,SUSPICIOUS: Hub distributes to spoke 12
TXN012488,HUB_29,SPOKE_29_13,29425.77,2025-12-22T09:17:36,SUSPICIOUS: Hub distributes to spoke 13
TXN012489,HUB_29,SPOKE_29_14,29425.77,2025-12-22T09:20:36,SUSPICIOUS: Hub distributes to spoke 14
TXN012490,HUB_29,SPOKE_29_15,29425.77,2025-12-22T09:23:36,SUSPICIOUS: Hub distributes to spoke 15
TXN012491,UPSTREAM_30,HUB_30,371922.38,2025-12-11T03:21:26,SUSPICIOUS: Hub receives large amount
TXN012492,HUB_30,SPOKE_30_0,21877.79,2025-12-11T03:21:26,SUSPICIOUS: Hub distributes to spoke 0
TXN012493,HUB_30,SPOKE_30_1,21877.79,2025-12-11T03:24:26,SUSPICIOUS: Hub distributes to spoke 1
TXN012494,HUB_30,SPOKE_30_2,21877.79,2025-12-11T03:27:26,SUSPICIOUS: Hub distributes to spoke 2
TXN012495,HUB_30,SPOKE_30_3,21877.79,2025-12-11T03:30:26,SUSPICIOUS: Hub distributes to spoke 3
TXN012496,HUB_30,SPOKE_30_4,21877.79,2025-12-11T03:33:26,SUSPICIOUS: Hub distributes to spoke 4
TXN012497,HUB_30,SPOKE_30_5,21877.79,2025-12-11T03:36:26,SUSPICIOUS: Hub distributes to spoke 5
TXN012498,HUB_30,SPOKE_30_6,21877.79,2025-12-11T03:39:26,SUSPICIOUS: Hub distributes to spoke 6
TXN012499,HUB_30,SPOKE_30_7,21877.79,2025-12-11T03:42:26,SUSPICIOUS: Hub distributes to spoke 7
TXN012500,HUB_30,SPOKE_30_8,21877.79,2025-12-11T03:45:26,SUSPICIOUS: Hub distributes to spoke 8
TXN012501,HUB_30,SPOKE_30_9,21877.79,2025-12-11T03:48:26,SUSPICIOUS: Hub distributes to spoke 9
TXN012502,HUB_30,SPOKE_30_10,21877.79,2025-12-11T03:51:26,SUSPICIOUS: Hub distributes to spoke 10
TXN012503,HUB_30,SPOKE_30_11,21877.79,2025-12-11T03:54:26,SUSPICIOUS: Hub distributes to spoke 11
TXN012504,HUB_30,SPOKE_30_12,21877.79,2025-12-11T03:57:26,SUSPICIOUS: Hub distributes to spoke 12
TXN012505,HUB_30,SPOKE_30_13,21877.79,2025-12-11T04:00:26,SUSPICIOUS: Hub distributes to spoke 13
TXN012506,HUB_30,SPOKE_30_14,21877.79,2025-12-11T04:03:26,SUSPICIOUS: Hub distributes to spoke 14
TXN012507,HUB_30,SPOKE_30_15,21877.79,2025-12-11T04:06:26,SUSPICIOUS: Hub distributes to spoke 15
TXN012508,HUB_30,SPOKE_30_16,21877.79,2025-12-11T04:09:26,SUSPICIOUS: Hub distributes to spoke 16
TXN012509,UPSTREAM_31,HUB_31,235314.71,2025-12-02T05:11:43,SUSPICIOUS: Hub receives large amount
TXN012510,HUB_31,SPOKE_31_0,14707.17,2025-12-02T05:11:43,SUSPICIOUS: Hub distributes to spoke 0
TXN012511,HUB_31,SPOKE_31_1,14707.17,2025-12-02T05:14:43,SUSPICIOUS: Hub distributes to spoke 1
TXN012512,HUB_31,SPOKE_31_2,14707.17,2025-12-02T05:17:43,SUSPICIOUS: Hub distributes to spoke 2
TXN012513,HUB_31,SPOKE_31_3,14707.17,2025-12-02T05:20:43,SUSPICIOUS: Hub distributes to spoke 3
TXN012514,HUB_31,SPOKE_31_4,14707.17,2025-12-02T05:23:43,SUSPICIOUS: Hub distributes to spoke 4
TXN012515,HUB_31,SPOKE_31_5,14707.17,2025-12-02T05:26:43,SUSPICIOUS: Hub distributes to spoke 5
TXN012516,HUB_31,SPOKE_31_6,14707.17,2025-12-02T05:29:43,SUSPICIOUS: Hub distributes to spoke 6
TXN012517,HUB_31,SPOKE_31_7,14707.17,2025-12-02T05:32:43,SUSPICIOUS: Hub distributes to spoke 7
TXN012518,HUB_31,SPOKE_31_8,14707.17,2025-12-02T05:35:43,SUSPICIOUS: Hub distributes to spoke 8
TXN012519,HUB_31,SPOKE_31_9,14707.17,2025-12-02T05:38:43,SUSPICIOUS: Hub distributes to spoke 9
TXN012520,HUB_31,SPOKE_31_10,14707.17,2025-12-02T05:41:43,SUSPICIOUS: Hub distributes to spoke 10
TXN012521,HUB_31,SPOKE_31_11,14707.17,2025-12-02T05:44:43,SUSPICIOUS: Hub distributes to spoke 11
TXN012522,HUB_31,SPOKE_31_12,14707.17,2025-12-02T05:47:43,SUSPICIOUS: Hub distributes to spoke 12
TXN012523,HUB_31,SPOKE_31_13,14707.17,2025-12-02T05:50:43,SUSPICIOUS: Hub distributes to spoke 13
TXN012524,HUB_31,SPOKE_31_14,14707.17,2025-12-02T05:53:43,SUSPICIOUS: Hub distributes to spoke 14
TXN012525,HUB_31,SPOKE_31_15,14707.17,2025-12-02T05:56:43,SUSPICIOUS: Hub distributes to spoke 15
TXN012526,UPSTREAM_32,HUB_32,381503.94,2025-12-16T02:37:54,SUSPICIOUS: Hub receives large amount
TXN012527,HUB_32,SPOKE_32_0,19075.2,2025-12-16T02:37:54,SUSPICIOUS: Hub distributes to spoke 0
TXN012528,HUB_32,SPOKE_32_1,19075.2,2025-12-16T02:40:54,SUSPICIOUS: Hub distributes to spoke 1
TXN012529,HUB_32,SPOKE_32_2,19075.2,2025-12-16T02:43:54,SUSPICIOUS: Hub distributes to spoke 2
TXN012530,HUB_32,SPOKE_32_3,19075.2,2025-12-16T02:46:54,SUSPICIOUS: Hub distributes to spoke 3
TXN012531,HUB_32,SPOKE_32_4,19075.2,2025-12-16T02:49:54,SUSPICIOUS: Hub distributes to spoke 4
TXN012532,HUB_32,SPOKE_32_5,19075.2,2025-12-16T02:52:54,SUSPICIOUS: Hub distributes to spoke 5
TXN012533,HUB_32,SPOKE_32_6,19075.2,2025-12-16T02:55:54,SUSPICIOUS: Hub distributes to spoke 6
TXN012534,HUB_32,SPOKE_32_7,19075.2,2025-12-16T02:58:54,SUSPICIOUS: Hub distributes to spoke 7
TXN012535,HUB_32,SPOKE_32_8,19075.2,2025-12-16T03:01:54,SUSPICIOUS: Hub distributes to spoke 8
TXN012536,HUB_32,SPOKE_32_9,19075.2,2025-12-16T03:04:54,SUSPICIOUS: Hub distributes to spoke 9
TXN012537,HUB_32,SPOKE_32_10,19075.2,2025-12-16T03:07:54,SUSPICIOUS: Hub distributes to spoke 10
TXN012538,HUB_32,SPOKE_32_11,19075.2,2025-12-16T03:10:54,SUSPICIOUS: Hub distributes to spoke 11
TXN012539,HUB_32,SPOKE_32_12,19075.2,2025-12-16T03:13:54,SUSPICIOUS: Hub distributes to spoke 12
TXN012540,HUB_32,SPOKE_32_13,19075.2,2025-12-16T03:16:54,SUSPICIOUS: Hub distributes to spoke 13
TXN012541,HUB_32,SPOKE_32_14,19075.2,2025-12-16T03:19:54,SUSPICIOUS: Hub distributes to spoke 14
TXN012542,HUB_32,SPOKE_32_15,19075.2,2025-12-16T03:22:54,SUSPICIOUS: Hub distributes to spoke 15
TXN012543,HUB_32,SPOKE_32_16,19075.2,2025-12-16T03:25:54,SUSPICIOUS: Hub distributes to spoke 16
TXN012544,HUB_32,SPOKE_32_17,19075.2,2025-12-16T03:28:54,SUSPICIOUS: Hub distributes to spoke 17
TXN012545,HUB_32,SPOKE_32_18,19075.2,2025-12-16T03:31:54,SUSPICIOUS: Hub distributes to spoke 18
TXN012546,HUB_32,SPOKE_32_19,19075.2,2025-12-16T03:34:54,SUSPICIOUS: Hub distributes to spoke 19
TXN012547,UPSTREAM_33,HUB_33,463640.0,2025-12-13T06:01:54,SUSPICIOUS: Hub receives large amount
TXN012548,HUB_33,SPOKE_33_0,21074.55,2025-12-13T06:01:54,SUSPICIOUS: Hub distributes to spoke 0
TXN012549,HUB_33,SPOKE_33_1,21074.55,2025-12-13T06:04:54,SUSPICIOUS: Hub distributes to spoke 1
TXN012550,HUB_33,SPOKE_33_2,21074.55,2025-12-13T06:07:54,SUSPICIOUS: Hub distributes to spoke 2
TXN012551,HUB_33,SPOKE_33_3,21074.55,2025-12-13T06:10:54,SUSPICIOUS: Hub distributes to spoke 3
TXN012552,HUB_33,SPOKE_33_4,21074.55,2025-12-13T06:13:54,SUSPICIOUS: Hub distributes to spoke 4
TXN012553,HUB_33,SPOKE_33_5,21074.55,2025-12-13T06:16:54,SUSPICIOUS: Hub distributes to spoke 5
